record_id;family;genus;epithet;author;commonname;project;matrix_kind;localization;latitude;longitude;height;collector;collect_date;seed_size;fruit_mass;initial_mass;result_mass;weight_in_1000;seeds_in_kg;humidity;germinability;seed_handling;observations;storage;germinability_history;humidity_history;days_after_storage;test_date_storage;inserted_in_system
1266;Fabaceae;Mimosa;tenuiflora;(Willd.) Poir.;jurema-preta;PISF;matrix region;Pernambuco|Petrolina;-9.326731109;-40.54747054;398;R. Athayde;13/09/2017;XS;2360;988.15;0;9.24;108225.11;9.61;90;PY - mechanically scarified;Coleta realizada na UNIVASF/CCA;Plastic bag;64,96,93,95,73;NA,7.48,8.23,7.86,6.91;390,803,1177,1384,1650;22/10/2018,09/12/2019,17/12/2020,12/07/2021,04/04/2022;27/09/2017
1267;Fabaceae;Libidibia;ferrea;(Mart. ex Tul.) L.P.Queiroz;pau-ferro, jucá;PISF;matrix region;Pernambuco|Petrolina;-9.389695399;-40.49554146;396;R. Athayde;13/09/2017;M;7560;1416.5;0;167.46;5971.58;11.47;81;PY - mechanically scarified;Coleta realizada na UNIVASF/Centro Petrolina;Plastic bag;NA;NA;NA;NA;27/09/2017
1268;Fabaceae;Mimosa;tenuiflora;(Willd.) Poir.;jurema-preta;PISF;matrix region;Bahia|Casa Nova;-9.314313707;-40.78404944;386;R. Athayde;18/09/2017;XS;795;227.93;0;10.28;97276.26;7.52;74;PY - mechanically scarified;Coleta realizada ás margens da BR-235 e BA-316 (Acesso a Sobradinho - BA).;Plastic bag;75;NA;390;22/10/2018;27/09/2017
1269;Fabaceae;Anadenanthera;colubrina;(Vell.) Brenan;angico;PISF;matrix region;Pernambuco|Petrolina;-9.39308912;-40.53074701;371;R. Athayde;25/09/2017;M;4530;1292;0;87.18;11470.52;7.88;85;ND;Coleta realizada na Rua E do Distrito Industrial Paulo Coelho (Calçada da CELPE).;Plastic bag;63,66,55,52;NA,10.51,9.06,10.35;382,774,1138,1343;15/10/2018,11/11/2019,09/11/2020,02/06/2021;28/09/2017
1270;Fabaceae;Libidibia;ferrea;(Mart. ex Tul.) L.P.Queiroz;pau-ferro, jucá;PISF;matrix region;Pernambuco|Petrolina;-9.327527154;-40.66553927;419;R. Athayde;20/09/2017;M;4440;167.75;0;117.99;8475.29;9.3;74;PY - mechanically scarified;Coleta realizada ás margens do canal de Irrigação (km 21) do PSNC-C2.;Plastic bag;NA;NA;NA;NA;28/09/2017
1275;Fabaceae;Libidibia;ferrea;(Mart. ex Tul.) L.P.Queiroz;pau-ferro, jucá;PISF;matrix region;Pernambuco|Petrolina;-9.347391222;-40.55376134;393;R. Athayde;20/09/2017;M;20660;1048.49;0;207.541;4818.33;10.71;48;PY - mechanically scarified;Coleta realizada na Fazenda Mandacaru às margens da BR-407 sentido Petrolina-Afrânio.;Plastic bag;80;NA;370;08/10/2018;03/10/2017
1276;Fabaceae;Libidibia;ferrea;(Mart. ex Tul.) L.P.Queiroz;pau-ferro, jucá;PISF;matrix region;Pernambuco|Petrolina;-9.391618248;-40.50479134;387;R. Athayde;20/09/2017;M;11670;833.08;0;184.57;5418;9.4;48;PY - mechanically scarified;Coleta realizada em frente a entrada (estacionamento) do Estádio Mun. Paulo Coelho.;Plastic bag;93,61,99,98;NA,10.47,8.21,10.82;370,785,1115,1308;08/10/2018,27/11/2019,22/10/2020,03/05/2021;03/10/2017
1277;Fabaceae;Libidibia;ferrea;(Mart. ex Tul.) L.P.Queiroz;pau-ferro, jucá;PISF;matrix region;Bahia|Juazeiro;-9.413196397;-40.50594085;370;R. Athayde;25/09/2017;M;3200;348.37;0;108.13;9248.13;9.16;81;PY - mechanically scarified;Coleta realizada as margens da Rua Célia de Jesus, sentido centro de Juazeiro-Petrolina.;Plastic bag;92,85,93;NA,11.03,9.28;377,785,1115;15/10/2018,27/11/2019,22/10/2020;03/10/2017
1278;Fabaceae;Pityrocarpa;moniliformis;(Benth.) Luckow & R.W.Jobson;angico-de-bezerro, canzenzo, quipembe, casqueiro;PISF;matrix region;Pernambuco|Petrolina;-9.326533896;-40.54707824;389;R. Athayde;28/09/2017;S;14480;3782.11;0;39.45;25348.54;7.96;96;PY - mechanically scarified;Coleta realizada no NEMA/UNIVASF-CCA.;Plastic bag;83;NA;391;29/10/2018;03/10/2017
1279;Fabaceae;Mimosa;tenuiflora;(Willd.) Poir.;jurema-preta;PISF;matrix region;Pernambuco|Petrolina;-9.33023045;-40.64612671;412;R. Athayde;19/09/2017;XS;2030;1188.08;0;9.58;104384.13;7.98;81;PY - mechanically scarified;Coleta realizada ás margens do canal de Irrigação do PSNC-C2.;Cotton bag;14,92;NA;384,419;22/10/2018,26/11/2018;03/10/2017
1280;Fabaceae;Mimosa;tenuiflora;(Willd.) Poir.;jurema-preta;PISF;matrix region;Bahia|Casa Nova;-9.355574295;-40.79685768;389;R. Athayde;18/09/2017;XS;8250;818.06;0;9.67;103412.62;7.99;76;PY - mechanically scarified;Coleta realizada ás margens da BA-316, povoado de Bela Vista.;Plastic bag;NA;NA;NA;NA;03/10/2017
1281;Fabaceae;Senna;uniflora;(Mill.) H.S.Irwin & Barneby;mata-pasto-cabeludo;PRAD;matrix region;Ceará|Mauriti;-7.469714278;-38.75815956;441;G.P.S. Júnior;06/06/2017;XS;33820;14220;0;15.27;65487.88;9.3;40;PY - mechanically scarified;NA;Plastic drum;NA;NA;NA;NA;16/10/2017
1282;Fabaceae;Senna;uniflora;(Mill.) H.S.Irwin & Barneby;mata-pasto-cabeludo;PRAD;matrix region;Ceará|Brejo Santo;-7.445455654;-38.97441613;383;G.P.S. Júnior;06/06/2017;XS;130860;62980;0;16.39;61012.81;9.86;94;PY - mechanically scarified;NA;Plastic drum;NA;NA;NA;NA;16/10/2017
1283;Fabaceae;Senna;uniflora;(Mill.) H.S.Irwin & Barneby;mata-pasto-cabeludo;PISF;deforested area;Ceará|Mauriti;-7.469714278;-38.75815956;441;H.L.C. Silva;06/06/2017;XS;52760;23190;0;15.513;64462.06;10;60;PY - mechanically scarified;NA;Plastic drum;NA;NA;NA;NA;16/10/2017
1284;Fabaceae;Senna;uniflora;(Mill.) H.S.Irwin & Barneby;mata-pasto-cabeludo;PRAD;deforested area;Ceará|Penaforte;-7.774173989;-39.05740121;486;H.L.C. Silva;16/05/2017;XS;53190;23420;0;12.467;80211.76;4.62;63;PY - mechanically scarified;NA;Plastic drum;NA;NA;NA;NA;16/10/2017
1285;Fabaceae;Senna;uniflora;(Mill.) H.S.Irwin & Barneby;mata-pasto-cabeludo;PRAD;deforested area;Ceará|Brejo Santo;-7.445455654;-38.97441613;383;H.L.C. Silva;06/06/2017;XS;52920;24630;0;15.26;65530.8;3.1;78;PY - mechanically scarified;NA;Plastic drum;NA;NA;NA;NA;16/10/2017
1286;Fabaceae;Senna;uniflora;(Mill.) H.S.Irwin & Barneby;mata-pasto-cabeludo;PRAD;matrix region;Pernambuco|Petrolina;-9.320120242;-40.54360905;387;R. Athayde;02/06/2017;XS;23240;9860;0;11.66;85763.29;10.35;36;PY - mechanically scarified;Coleta realizada entre os dias 22/05/2017 e 02/06/2017. No plantio de senna do CCA.;Plastic drum;NA;NA;NA;NA;16/10/2017
1287;Fabaceae;Senna;uniflora;(Mill.) H.S.Irwin & Barneby;mata-pasto-cabeludo;PRAD;matrix region;Ceará|Brejo Santo;-7.445727282;-38.97928276;358;J.E. Santos;05/06/2017;XS;107000;43780;0;16.05;62305.3;8.45;61;PY - mechanically scarified;lote 01;Plastic drum;NA;NA;NA;NA;16/10/2017
1288;Fabaceae;Senna;uniflora;(Mill.) H.S.Irwin & Barneby;mata-pasto-cabeludo;PRAD;matrix region;Ceará|Brejo Santo;-7.445310911;-38.97424395;390;D.G. Oliveira;01/06/2017;XS;90450;52370;0;16.8;59523.81;8.69;43;PY - mechanically scarified;Identificação no saco: L04;Plastic drum;NA;NA;NA;NA;16/10/2017
1289;Fabaceae;Senna;uniflora;(Mill.) H.S.Irwin & Barneby;mata-pasto-cabeludo;PRAD;matrix region;Ceará|Mauriti;-7.469768527;-38.75811422;388;J.E. Santos;06/06/2017;XS;78830;30580;0;15.47;64641.24;7.38;44;PY - mechanically scarified;lote 02;Plastic drum;NA;NA;NA;NA;16/10/2017
1290;Fabaceae;Senna;uniflora;(Mill.) H.S.Irwin & Barneby;mata-pasto-cabeludo;PRAD;matrix region;Ceará|Brejo Santo;-7.445455654;-38.97441613;383;G.P.S. Júnior;01/06/2017;XS;141510;55000;0;17.63;56721.5;7.67;51;PY - mechanically scarified;NA;Plastic drum;NA;NA;NA;NA;16/10/2017
1291;Fabaceae;Senna;uniflora;(Mill.) H.S.Irwin & Barneby;mata-pasto-cabeludo;PRAD;matrix region;Ceará|Brejo Santo;-7.447436807;-38.97669982;417;J.E. Santos;06/06/2017;XS;84120;26350;0;17.017;58764.76;8.48;52;PY - mechanically scarified;lote 03;Plastic drum;NA;NA;NA;NA;16/10/2017
1292;Fabaceae;Senna;uniflora;(Mill.) H.S.Irwin & Barneby;mata-pasto-cabeludo;PRAD;matrix region;Ceará|Mauriti;-7.36699049;-38.81367795;363;R. Fartes;07/06/2017;XS;160860;73430;0;18.19;54975.26;7.42;48;PY - mechanically scarified;NA;Plastic drum;NA;NA;NA;NA;16/10/2017
1293;Fabaceae;Senna;uniflora;(Mill.) H.S.Irwin & Barneby;mata-pasto-cabeludo;PRAD;matrix region;Ceará|Mauriti;-7.36700857;-38.81365076;361;J.E. Santos;07/06/2017;XS;162590;52450;0;18.27;54734.54;8.36;42;PY - mechanically scarified;lote 04;Plastic drum;NA;NA;NA;NA;16/10/2017
1294;Fabaceae;Senna;uniflora;(Mill.) H.S.Irwin & Barneby;mata-pasto-cabeludo;PRAD;matrix region;Ceará|Mauriti;-7.366999528;-38.81365982;352;J.E. Santos;08/06/2017;XS;74460;23940;0;18.51;54024.85;8.94;86;PY - mechanically scarified;lote 05;Plastic drum;NA;NA;NA;NA;16/10/2017
1295;Fabaceae;Senna;uniflora;(Mill.) H.S.Irwin & Barneby;mata-pasto-cabeludo;PRAD;deforested area;Ceará|Brejo Santo;-7.449309224;-38.97557594;402;H.L.C. Silva;31/05/2017;XS;199410;90740;0;16.85;59347.18;8.42;47;PY - mechanically scarified;NA;Plastic drum;NA;NA;NA;NA;16/10/2017
1296;Fabaceae;Senna;uniflora;(Mill.) H.S.Irwin & Barneby;mata-pasto-cabeludo;PRAD;matrix region;Ceará|Brejo Santo;-7.448603422;-38.97169714;326;J.E. Santos;08/06/2017;XS;119530;63250;0;16.37;61087.35;7.46;69;PY - mechanically scarified;lote 06;Plastic drum;NA;NA;NA;NA;16/10/2017
1297;Fabaceae;Senna;uniflora;(Mill.) H.S.Irwin & Barneby;mata-pasto-cabeludo;PRAD;matrix region;Ceará|Brejo Santo;-7.445700139;-38.97917401;388;D.G. Oliveira;05/06/2017;XS;117950;55860;0;15.8;63291.14;7.45;34;PY - mechanically scarified;"Identificação no saco: ""Diogo L01"". Fazenda Barro Branco. 6 sacos.";Plastic drum;NA;NA;NA;NA;16/10/2017
1298;Fabaceae;Senna;uniflora;(Mill.) H.S.Irwin & Barneby;mata-pasto-cabeludo;PRAD;matrix region;Ceará|Brejo Santo;-7.513082498;-38.99043743;393;J.E. Santos;12/06/2017;XS;46630;20900;0;15.24;65616.8;6.78;76;PY - mechanically scarified;lote 01;Plastic drum;NA;NA;NA;NA;16/10/2017
1299;Fabaceae;Senna;uniflora;(Mill.) H.S.Irwin & Barneby;mata-pasto-cabeludo;PRAD;matrix region;Ceará|Mauriti;-7.468954821;-38.75885783;387;D.G. Oliveira;06/06/2017;XS;76880;28810;0;14.94;66934.4;9.11;51;PY - mechanically scarified;"Identificação no saco: ""Diogo L02"". Próximo a VPR Descanso. 5 sacos.";Plastic drum;NA;NA;NA;NA;16/10/2017
1300;Fabaceae;Senna;uniflora;(Mill.) H.S.Irwin & Barneby;mata-pasto-cabeludo;PRAD;matrix region;Ceará|Mauriti;-7.363008001;-38.78805534;393;J.E. Santos;13/06/2017;XS;96700;42850;0;16.95;58997.05;4.83;99;PY - mechanically scarified;lote 03;Plastic drum;NA;NA;NA;NA;16/10/2017
1301;Fabaceae;Senna;uniflora;(Mill.) H.S.Irwin & Barneby;mata-pasto-cabeludo;PRAD;matrix region;Ceará|Brejo Santo;-7.445618541;-38.97553989;392;D.G. Oliveira;06/06/2017;XS;86040;40400;0;16.25;61538.46;8.72;53;PY - mechanically scarified;"Identificação no saco: ""Diogo L03"". Fazenda Barro Branco. 4 sacos.";Plastic drum;NA;NA;NA;NA;16/10/2017
1302;Fabaceae;Senna;uniflora;(Mill.) H.S.Irwin & Barneby;mata-pasto-cabeludo;PISF;matrix region;Ceará|Mauriti;-7.363008001;-38.78805534;393;J.E. Santos;14/06/2017;XS;57340;35170;0;18.12;55187.64;9.55;75;PY - mechanically scarified;lote 04;Plastic drum;NA;NA;NA;NA;16/10/2017
1303;Fabaceae;Senna;uniflora;(Mill.) H.S.Irwin & Barneby;mata-pasto-cabeludo;PRAD;matrix region;Ceará|Mauriti;-7.522073892;-38.82137142;351;J.E. Santos;14/06/2017;XS;118000;45230;0;17.43;57372.35;9.06;77;PY - mechanically scarified;lote 05;Plastic drum;NA;NA;NA;NA;16/10/2017
1304;Fabaceae;Senna;uniflora;(Mill.) H.S.Irwin & Barneby;mata-pasto-cabeludo;PRAD;matrix region;Ceará|Mauriti;-7.36700857;-38.81365076;361;D.G. Oliveira;07/06/2017;XS;143800;69640;0;18.07;55340.34;8.64;56;PY - mechanically scarified;"Identificação no saco: ""Diogo L04"". Fazenda José Alves. 7 sacos.";Plastic drum;NA;NA;NA;NA;16/10/2017
1305;Fabaceae;Senna;uniflora;(Mill.) H.S.Irwin & Barneby;mata-pasto-cabeludo;PRAD;matrix region;Ceará|Brejo Santo;-7.522110269;-38.99973714;402;J.E. Santos;15/06/2017;XS;16900;7630;0;15.27;65487.88;9.16;77;PY - mechanically scarified;lote 07;Plastic drum;NA;NA;NA;NA;16/10/2017
1306;Fabaceae;Senna;uniflora;(Mill.) H.S.Irwin & Barneby;mata-pasto-cabeludo;PRAD;matrix region;Ceará|Brejo Santo;-7.520612886;-38.93488277;406;J.E. Santos;29/06/2017;XS;74160;29260;0;16.29;61387.35;7.94;74;PY - mechanically scarified;lote 03;Plastic drum;NA;NA;NA;NA;16/10/2017
1307;Fabaceae;Senna;uniflora;(Mill.) H.S.Irwin & Barneby;mata-pasto-cabeludo;PRAD;matrix region;Ceará|Brejo Santo;-7.447436807;-38.97669982;417;J.E. Santos;09/06/2017;XS;84500;38550;0;14.87;67249.5;9.89;76;PY - mechanically scarified;Lote 07;Plastic drum;98;NA;385;05/11/2018;16/10/2017
1308;Fabaceae;Senna;uniflora;(Mill.) H.S.Irwin & Barneby;mata-pasto-cabeludo;PRAD;matrix region;Ceará|Mauriti;-7.366999528;-38.81365982;352;D.G. Oliveira;08/06/2017;XS;95740;44160;0;18.77;53276.51;12.63;52;PY - mechanically scarified;"Identificação no saco: ""Diogo L05"". Fazenda José Alves. 5 sacos.";Plastic drum;NA;NA;NA;NA;16/10/2017
1309;Fabaceae;Senna;uniflora;(Mill.) H.S.Irwin & Barneby;mata-pasto-cabeludo;PRAD;matrix region;Ceará|Brejo Santo;-7.447463635;-38.97141626;379;D.G. Oliveira;08/06/2017;XS;112060;52130;0;16.6;60240.96;7.36;87;PY - mechanically scarified;"Identificação no saco: ""Diogo L06"". Próximo a fazenda Barro Branco. 5 sacos.";Plastic drum;NA;NA;NA;NA;16/10/2017
1310;Fabaceae;Senna;uniflora;(Mill.) H.S.Irwin & Barneby;mata-pasto-cabeludo;PRAD;matrix region;Ceará|Brejo Santo;-7.520612886;-38.93488277;406;J.E. Santos;20/06/2017;XS;185440;81690;0;14.73;67888.66;9.05;69;PY - mechanically scarified;lote 01;Plastic drum;92;NA;385;05/11/2018;16/10/2017
1311;Fabaceae;Senna;uniflora;(Mill.) H.S.Irwin & Barneby;mata-pasto-cabeludo;PRAD;matrix region;Paraíba|Cachoeira dos Índios;-6.921785885;-38.67305122;329;J.E. Santos;06/07/2017;XS;9340;3346;0;13.98;71530.76;8.43;71;PY - mechanically scarified;lote 04;Plastic bag;NA;NA;NA;NA;16/10/2017
1312;Fabaceae;Senna;uniflora;(Mill.) H.S.Irwin & Barneby;mata-pasto-cabeludo;PRAD;matrix region;Ceará|Mauriti;-7.522104051;-38.78757106;404;J.E. Santos;13/07/2017;XS;8935;3946.55;0;16.65;60060.06;8.19;78;PY - mechanically scarified;lote 06;Plastic bag;NA;NA;NA;NA;16/10/2017
1313;Fabaceae;Senna;uniflora;(Mill.) H.S.Irwin & Barneby;mata-pasto-cabeludo;PRAD;matrix region;Ceará|Mauriti;-7.30507607;-38.80179919;386;J.E. Santos;13/06/2017;XS;11540;4866.87;0;15.64;63938.62;7.97;100;PY - mechanically scarified;lote 02;Plastic bag;NA;NA;NA;NA;16/10/2017
1314;Fabaceae;Senna;uniflora;(Mill.) H.S.Irwin & Barneby;mata-pasto-cabeludo;PRAD;deforested area;Ceará|Mauriti;-7.521624743;-38.78780696;392;H.L.C. Silva;15/06/2017;XS;13810;5537;0;15.48;64599.48;7.79;88;PY - mechanically scarified;NA;Plastic bag;NA;NA;NA;NA;16/10/2017
1315;Fabaceae;Senna;uniflora;(Mill.) H.S.Irwin & Barneby;mata-pasto-cabeludo;PRAD;matrix region;Pernambuco|Petrolina;-9.320120242;-40.54360905;362;R. Athayde;23/06/2017;XS;11560;5047.55;0;12.95;77220.08;8.52;63;PY - mechanically scarified;Coleta realizada no plantio de Senna na UNIVASF/CCA entre os dia 12/06 e 23/06/2017.;Plastic bag;NA;NA;NA;NA;16/10/2017
1316;Fabaceae;Senna;uniflora;(Mill.) H.S.Irwin & Barneby;mata-pasto-cabeludo;PRAD;matrix region;Ceará|Mauriti;-7.522058836;-38.78759828;333;J.E. Santos;14/06/2017;XS;10360;5736;0;15.62;64020.49;9.46;71;PY - mechanically scarified;lote 06;Plastic bag;NA;NA;NA;NA;16/10/2017
1317;Fabaceae;Senna;uniflora;(Mill.) H.S.Irwin & Barneby;mata-pasto-cabeludo;PRAD;matrix region;Ceará|Brejo Santo;-7.445727282;-38.97928276;358;R. Fartes;05/06/2017;XS;150570;69780;0;15.69;63734.86;11.88;98;PY - mechanically scarified;Material submetido a EXPURGO;Plastic drum;91;NA;384;05/11/2018;17/10/2017
1318;Fabaceae;Senna;uniflora;(Mill.) H.S.Irwin & Barneby;mata-pasto-cabeludo;PRAD;matrix region;Ceará|Mauriti;-7.469768527;-38.75811422;363;R. Fartes;06/06/2017;XS;55940;18230;0;14.48;69060.77;3.89;100;PY - mechanically scarified;MATERIAL SUBMETIDO A EXPURGO;Plastic drum;NA;NA;NA;NA;17/10/2017
1319;Fabaceae;Senna;uniflora;(Mill.) H.S.Irwin & Barneby;mata-pasto-cabeludo;PRAD;deforested area;Ceará|Penaforte;-7.775223026;-39.05927876;296;U.N.S. Dias;16/05/2017;XS;60230;27920;0;11.33;88261.25;6.57;60;PY - mechanically scarified;MATERIAL SUBMETIDO A EXPURGO;Plastic drum;NA;NA;NA;NA;17/10/2017
1320;Fabaceae;Senna;uniflora;(Mill.) H.S.Irwin & Barneby;mata-pasto-cabeludo;PRAD;matrix region;Ceará|Brejo Santo;-7.448657692;-38.97162463;258;R. Fartes;08/06/2017;XS;331800;160770;0;15.9;62893.08;9.47;97;PY - mechanically scarified;MATERIAL SUBMETIDO A EXPURGO;Plastic drum;NA;NA;NA;NA;17/10/2017
1321;Fabaceae;Senna;uniflora;(Mill.) H.S.Irwin & Barneby;mata-pasto-cabeludo;PRAD;deforested area;Ceará|Brejo Santo;-7.445491837;-38.97441613;383;H.L.C. Silva;01/06/2017;XS;139000;63790;0;16.37;61087.35;12.32;85;PY - mechanically scarified;MATERIAL SUBMETIDO A EXPURGO;Plastic drum;NA;NA;NA;NA;17/10/2017
1322;Fabaceae;Senna;uniflora;(Mill.) H.S.Irwin & Barneby;mata-pasto-cabeludo;PRAD;matrix region;Ceará|Brejo Santo;-7.448983551;-38.97513188;360;D.G. Oliveira;30/05/2017;XS;139400;57230;0;16.58;60313.63;9.68;31;PY - mechanically scarified;Identificação no saco: L03 MATERIAL SUBMETIDO A EXPURGO;Plastic drum;88;NA;387;08/11/2018;17/10/2017
1323;Fabaceae;Senna;uniflora;(Mill.) H.S.Irwin & Barneby;mata-pasto-cabeludo;PRAD;matrix region;Ceará|Brejo Santo;-7.449309224;-38.97557594;402;G.P.S. Júnior;31/05/2017;XS;180330;81600;0;13.32;75075.08;8.02;39;PY - mechanically scarified;MATERIAL SUBMETIDO A EXPURGO;Plastic drum;98;NA;387;08/11/2018;17/10/2017
1324;Fabaceae;Senna;uniflora;(Mill.) H.S.Irwin & Barneby;mata-pasto-cabeludo;PRAD;matrix region;Ceará|Mauriti;-7.528844645;-38.79079468;390;G.P.S. Júnior;09/06/2017;XS;294710;128800;0;15;66666.67;12.13;99;PY - mechanically scarified;MATERIAL SUBMETIDO A EXPURGO;Plastic drum;NA;NA;NA;NA;17/10/2017
1325;Fabaceae;Senna;uniflora;(Mill.) H.S.Irwin & Barneby;mata-pasto-cabeludo;PRAD;matrix region;Ceará|Brejo Santo;-7.448314185;-38.97553068;413;D.G. Oliveira;29/05/2017;XS;56400;25560;0;16.61;60204.7;10;35;PY - mechanically scarified;Identificação no saco: L01 MATERIAL SUBMETIDO A EXPURGO;Plastic drum;96;NA;384;05/11/2018;17/10/2017
1326;Fabaceae;Senna;uniflora;(Mill.) H.S.Irwin & Barneby;mata-pasto-cabeludo;PRAD;deforested area;Ceará|Mauriti;-7.528844645;-38.79079468;390;H.L.C. Silva;09/06/2017;XS;270090;114750;0;15.79;63331.22;12.05;94;PY - mechanically scarified;MATERIAL SUBMETIDO A EXPURGO;Plastic drum;97;NA;384;05/11/2018;17/10/2017
1327;Fabaceae;Senna;uniflora;(Mill.) H.S.Irwin & Barneby;mata-pasto-cabeludo;PRAD;matrix region;Ceará|Mauriti;-7.469714278;-38.75815956;441;G.P.S. Júnior;25/05/2017;XS;70250;30070;0;15.84;63131.31;6.94;49;PY - mechanically scarified;MATERIAL SUBMETIDO A EXPURGO;Plastic drum;NA;NA;NA;NA;17/10/2017
1328;Fabaceae;Senna;uniflora;(Mill.) H.S.Irwin & Barneby;mata-pasto-cabeludo;PRAD;matrix region;Ceará|Penaforte;-7.781526708;-39.0668982;481;R. Fartes;04/05/2017;XS;19000;8110;0;14.24;70224.72;9.34;35;PY - mechanically scarified;MATERIAL SUBMETIDO A EXPURGO;Plastic drum;NA;NA;NA;NA;17/10/2017
1329;Fabaceae;Senna;uniflora;(Mill.) H.S.Irwin & Barneby;mata-pasto-cabeludo;PRAD;matrix region;Ceará|Brejo Santo;-7.447436807;-38.97669982;417;D.G. Oliveira;30/05/2017;XS;146800;69900;0;16.96;58962.26;7.57;48;PY - mechanically scarified;Identificação no saco: L02 MATERIAL SUBMETIDO A EXPURGO;Plastic drum;NA;NA;NA;NA;17/10/2017
1335;Lamiaceae;Rhaphiodon;echinus;Schauer;falsa-menta, menta-rasteira;PRAD;matrix region;Pernambuco|Petrolina;-9.326731109;-40.54747054;368;H.L.C. Silva;20/09/2017;XS;4500;4201.27;0;275.05;3635.7;12.16;41;PY - mechanically scarified;NA;Plastic drum;NA;NA;NA;NA;18/10/2017
1336;Lamiaceae;Rhaphiodon;echinus;Schauer;falsa-menta, menta-rasteira;PRAD;matrix region;Pernambuco|Petrolina;-9.326731109;-40.54747054;398;H.L.C. Silva;15/09/2017;XS;10080;9116.22;0;236.88;4221.55;12.75;46;PY - mechanically scarified;NA;Plastic drum;NA;NA;NA;NA;18/10/2017
1337;Lamiaceae;Rhaphiodon;echinus;Schauer;falsa-menta, menta-rasteira;PRAD;matrix region;Pernambuco|Petrolina;-9.326731109;-40.54747054;398;U.N.S. Dias;06/10/2017;XS;5340;4957.53;0;262.34;3811.85;8.45;30;PY - mechanically scarified;Coleta realizada no CCA/UNIVASF;Plastic drum;NA;NA;NA;NA;18/10/2017
1338;Lamiaceae;Rhaphiodon;echinus;Schauer;falsa-menta, menta-rasteira;PRAD;matrix region;Pernambuco|Petrolina;-9.326731109;-40.54747054;368;H.L.C. Silva;29/09/2017;XS;10780;9773.56;0;254.18;3934.22;6.65;50;PY - mechanically scarified;NA;Plastic drum;NA;NA;NA;NA;06/11/2017
1340;Fabaceae;Libidibia;ferrea;(Mart. ex Tul.) L.P.Queiroz;pau-ferro, jucá;PRAD;matrix region;Pernambuco|Petrolina;-9.347391222;-40.55376134;393;R. Athayde;18/10/2017;M;17980;768.81;0;205.97;4855.08;8.91;60;PY - mechanically scarified;Coleta realizada na Fazenda Mandacaru, as margens da BR-407 (sentido Petrolina-Afrânio).;Plastic bag;NA;NA;NA;NA;06/11/2017
1341;Fabaceae;Libidibia;ferrea;(Mart. ex Tul.) L.P.Queiroz;pau-ferro, jucá;PRAD;matrix region;Pernambuco|Petrolina;-9.391618248;-40.50479134;387;R. Athayde;03/10/2017;M;22960;1930.37;0;198.17;5046.17;10.33;80;PY - mechanically scarified;Coleta realizada em frente a entrada (estacionamento) do Estádio Municipal Paulo Coelho.;Plastic bag;NA;NA;NA;NA;06/11/2017
1342;Fabaceae;Libidibia;ferrea;(Mart. ex Tul.) L.P.Queiroz;pau-ferro, jucá;PRAD;matrix region;Pernambuco|Petrolina;-9.333672558;-40.59512938;384;R. Athayde;05/10/2017;M;13980;363.01;0;130.66;7653.45;7.79;68;PY - mechanically scarified;Coleta realizada as margens do Riacho da Vitória, no PSNC-N01.;Plastic bag;NA;NA;NA;NA;06/11/2017
1343;Fabaceae;Libidibia;ferrea;(Mart. ex Tul.) L.P.Queiroz;pau-ferro, jucá;PRAD;matrix region;Pernambuco|Petrolina;-9.327468438;-40.54425126;388;R. Athayde;16/10/2017;M;2960;313.26;0;233.69;4279.17;7.63;59;PY - mechanically scarified;Coleta realizada no CAMAFAUNA da Caatinga, UNIVASf/CCA.;Plastic bag;NA;NA;NA;NA;06/11/2017
1344;Fabaceae;Libidibia;ferrea;(Mart. ex Tul.) L.P.Queiroz;pau-ferro, jucá;PRAD;matrix region;Pernambuco|Petrolina;-9.387424893;-40.49790812;383;R. Athayde;04/10/2017;M;13460;500;0;147.43;6782.88;8.16;52;PY - mechanically scarified;Coleta realizada no Parque Municipal Josepha Coelho.;Plastic bag;NA;NA;NA;NA;06/11/2017
1345;Fabaceae;Libidibia;ferrea;(Mart. ex Tul.) L.P.Queiroz;pau-ferro, jucá;PRAD;matrix region;Pernambuco|Petrolina;-9.391618248;-40.50479134;387;R. Athayde;19/10/2017;M;24410;2133.62;0;179.92;5558.03;7.99;100;PY - mechanically scarified;NA;Plastic bag;81;NA;336;08/10/2018;06/11/2017
1346;Apocynaceae;Aspidosperma;pyrifolium;Mart.;pereiro;PRAD;matrix region;Paraíba|São José de Piranhas;-7.155440601;-38.61643756;399;J.E. Santos;26/09/2017;M;11270;700;0;166.88;5992.33;6.07;71;ND;lote 01;Plastic bag;NA;NA;NA;NA;06/11/2017
